Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1543356000.0 23.0 NA 105 254 0 NA NA 182 320 0 NA NA 4493 6343 1482 NA NA 4973 7384 1621 NA
1543356000.0 250199.0 146 NA NA NA NA 227 NA NA NA NA 6470 NA NA NA NA 7038 NA NA NA NA
1543356000.0 250199.17 163 NA NA NA NA 244 NA NA NA NA 6891 NA NA NA NA 7363 NA NA NA NA
1543356000.0 250199.18 193 NA NA NA NA 281 NA NA NA NA 10199 NA NA NA NA 11187 NA NA NA NA
1543356000.0 250200.0 NA 161 309 0 NA NA 239 384 0 NA NA 32384 7164 1510 NA NA 34082 8095 1622 NA
1543356000.0 250200.1 64 142 197 NA NA 114 222 258 NA NA 5484 3745 4355 NA NA 6064 4166 5031 NA NA
1543356000.0 250200.117 63 164 200 NA NA 107 244 261 NA NA 5744 3950 4072 NA NA 6902 4430 4543 NA NA
1543356000.0 25200.0 NA 154 346 0 NA NA 235 455 0 NA NA 5779 8154 1531 NA NA 6767 9671 1675 NA
1543356000.0 25202.0 NA 158 348 0 NA NA 234 453 0 NA NA 5974 9076 1543 NA NA 7761 10528 1664 NA
1543356000.0 25203.0 NA 155 342 0 NA NA 232 449 0 NA NA 5807 7956 1528 NA NA 7025 9153 1640 NA
1543356000.0 25204.0 NA 156 346 0 NA NA 234 451 0 NA NA 6233 8428 1538 NA NA 7242 10007 1677 NA
1543356000.0 25205.0 NA 153 345 0 NA NA 231 455 0 NA NA 5725 8133 1523 NA NA 6530 9391 1650 NA
1543356000.0 25206.0 NA 154 359 0 NA NA 235 466 0 NA NA 5900 8319 1558 NA NA 6485 9860 1675 NA
1543356000.0 25207.0 NA 154 346 0 NA NA 237 450 0 NA NA 5917 7464 1517 NA NA 7052 8675 1683 NA
1543356000.0 25208.0 NA 160 356 0 NA NA 241 462 0 NA NA 6262 10926 1585 NA NA 6837 12826 1724 NA
1543356000.0 25209.0 NA 158 353 0 NA NA 234 458 0 NA NA 5925 9177 1501 NA NA 6964 10431 1640 NA
1543356000.0 25211.0 0 NA NA NA NA 0 NA NA NA NA 1144 NA NA NA NA 1719 NA NA NA NA
1543356000.0 25211.17 0 NA NA NA NA 0 NA NA NA NA 1075 NA NA NA NA 1321 NA NA NA NA
1543356000.0 25212.0 0 NA NA NA NA 0 NA NA NA NA 1152 NA NA NA NA 1741 NA NA NA NA
1543356000.0 25212.17 0 NA NA NA NA 0 NA NA NA NA 1150 NA NA NA NA 1624 NA NA NA NA
1543356000.0 25213.0 0 NA NA NA NA 0 NA NA NA NA 1054 NA NA NA NA 1313 NA NA NA NA
1543356000.0 25213.17 0 NA NA NA NA 0 NA NA NA NA 1073 NA NA NA NA 1367 NA NA NA NA
1543356000.0 25214.0 NA 156 349 0 NA NA 233 454 0 NA NA 6029 8743 1524 NA NA 6644 10363 1664 NA
1543356000.0 25400.0 244 0 121 NA NA 351 0 181 NA NA 7826 618 1253 NA NA 9588 753 1494 NA NA
1543356000.0 25402.0 241 0 120 NA NA 349 0 181 NA NA 9405 633 1341 NA NA 10713 747 1538 NA NA
1543356000.0 25403.0 243 0 116 NA NA 349 0 181 NA NA 7691 628 1253 NA NA 8769 775 1471 NA NA
1543356000.0 25405.0 238 0 117 NA NA 347 0 181 NA NA 7575 623 1256 NA NA 8801 760 1530 NA NA
1543356000.0 25407.17 276 0 118 NA NA 362 0 182 NA NA 13294 697 1302 NA NA 14597 801 1497 NA NA
1543356000.0 25408.0 266 0 118 NA NA 354 0 181 NA NA 10876 648 1570 NA NA 11974 788 1842 NA NA
1543356000.0 25409.0 242 0 121 NA NA 349 0 181 NA NA 8599 626 1343 NA NA 9704 736 1573 NA NA
